stop_id,coordinate_location,stop_order,line_id,line_name,stop_name,type,year,frequency,east_west
1989725,"52.536684281074294, 13.2679576795172",36,198988,72,Grammestrasse/Quellweg,bus,1989,15,west
19892388,"52.53703278361051, 13.261339673843889",37,198988,72,U-Bhf. Rohrdamm,bus,1989,15,west
1989645,"52.54415476401705, 13.247074233415145",38,198988,72,Gartenfelder Strasse,bus,1989,15,west
19891031,"52.54877901870861, 13.247911091031332",39,198988,72,Kabelwerk,bus,1989,15,west
1989643,"52.54719055045343, 13.247793329242997",40,198988,72,Gartenfeld,bus,1989,15,west
19892510,"52.5594027,13.4609594",0,198989,72,"WeiÃŸensee, Pasedagplatz",strassenbahn,1989,0,east
1989979,"52.5521773,13.4659602",1,198989,72,Indira-Gandhi-Strasse,strassenbahn,1989,0,east
1989122,"52.5484803,13.4517416",2,198989,72,Antonplatz,strassenbahn,1989,0,east
19891690,"52.55155536618067, 13.43032253030515",3,198989,72,Prenzlauer Promenade,strassenbahn,1989,0,east
19891900,"52.5448075,13.427408",4,198989,72,S-Bhf. Prenzlauer Allee,strassenbahn,1989,0,east
1989445,"52.539215728844226, 13.42421962115618",5,198989,72,Dimitroffstrasse,strassenbahn,1989,0,east
19891119,"52.5334285,13.4208487",6,198989,72,Knaackstrasse,strassenbahn,1989,0,east
19892553,"52.52707063581861, 13.415631215243033",7,198989,72,Wilhelm-Pieck-Strasse,strassenbahn,1989,0,east
1989811,"52.5255473,13.4202755",8,198989,72,Hans-Beimler-Strasse,strassenbahn,1989,0,east
19891260,"52.5232658,13.4326457",9,198989,72,Leninplatz,strassenbahn,1989,0,east
19891257,"52.5259343,13.4462368",10,198989,72,Leninallee/Dimitroffstrasse,strassenbahn,1989,0,east
19891878,"52.5285197,13.4557902",11,198989,72,S-Bhf. Leninallee,strassenbahn,1989,0,east
1989904,"52.532258,13.476705",12,198989,72,Ho-Chi-Minh-Strasse,strassenbahn,1989,0,east
19892090,"52.5399029,13.4844148",13,198989,72,Simon-Bolivar-Strasse,strassenbahn,1989,0,east
1989826,"52.548899457008396, 13.50470656778837",14,198989,72,Hauptstrasse,strassenbahn,1989,0,east
1989656,"52.5508672,13.5094994",15,198989,72,Gehrenseestrasse,strassenbahn,1989,0,east
19891692,"52.5636582,13.5063408",16,198989,72,Prerower Platz,strassenbahn,1989,0,east
1989918,"52.5723698,13.494871",17,198989,72,"HohenschÃ¶nhausen, Zingster Strasse",strassenbahn,1989,0,east
1989880,"52.50901569274797, 13.332908095572197",0,198990,73,Hertzallee,bus,1989,10,west
19892422,"52.50655562209984, 13.331571936951352",1,198990,73,U-Bhf./S-Bhf. Zoologischer Garten,bus,1989,10,west
19892348,"52.503774788766066, 13.33108911416442",2,198990,73,U-Bhf. KurfÃ¼rstendamm,bus,1989,10,west
1989652,"52.505269145331596, 13.335754463763564",3,198990,73,GedÃ¤chtnis-Kirche,bus,1989,10,west
1989526,"52.5039373213515, 13.337257731614036",4,198990,73,Europa-Center,bus,1989,10,west
19892417,"52.50185450031939, 13.342852288906943",5,198990,73,U-Bhf. Wittenbergplatz,bus,1989,10,west
1989116,"52.50313263781954, 13.3499093331407",6,198990,73,An der Urania,bus,1989,10,west
19891453,"52.49717707606062, 13.346075923573181",7,198990,73,Motzstrasse,bus,1989,10,west
1989922,"52.49444389446449, 13.345941313199432",8,198990,73,Hohenstaufenstrasse,bus,1989,10,west
1989167,"52.491919179981245, 13.345139286455641",9,198990,73,Barbarossastrasse,bus,1989,10,west
1989766,"52.48907804007202, 13.345000249198607",10,198990,73,Grunewaldstrasse,bus,1989,10,west
19891016,"52.484744961721695, 13.345157012411544",11,198990,73,John-F.-Kennedy-Platz,bus,1989,10,west
1989825,"52.48189961451138, 13.348451031942695",12,198990,73,Hauptstrasse,bus,1989,10,west
19891908,"52.47997403855305, 13.352576760698511",13,198990,73,S-Bhf. SchÃ¶neberg,bus,1989,10,west
19892130,"52.47743195582781, 13.356204732513977",14,198990,73,Sportzentrum SchÃ¶neberg,bus,1989,10,west
1989713,"52.47544911672171, 13.359851155294415",15,198990,73,Gotenstrasse,bus,1989,10,west
19891898,"52.473987789402614, 13.36343102988242",16,198990,73,S-Bhf. Papestrasse,bus,1989,10,west
198919,"52.469830364927105, 13.372107866799311",17,198990,73,Alboinstrasse,bus,1989,10,west
1989205,"52.46607292094852, 13.378516406213421",18,198990,73,Berlinickeplatz,bus,1989,10,west
19892297,"52.46605569958676, 13.385580223225174",19,198990,73,U-Bhf. Alt-Tempelhof,bus,1989,10,west
19891787,"52.46859248619135, 13.385578869099668",20,198990,73,Ringbahnstrasse,bus,1989,10,west
19891529,"52.46347676934284, 13.40370042511426",21,198990,73,Oberlandstrasse,bus,1989,10,west
19892224,"52.45912740157721, 13.400146335140123",22,198990,73,Teilestrasse/Komturstrasse,bus,1989,10,west
19892223,"52.459532250973275, 13.416011945127432",23,198990,73,Teilestrasse,bus,1989,10,west
1989715,"52.46047500564911, 13.417979057824004",24,198990,73,Gottlieb-Dunkel-Strasse,bus,1989,10,west
19891050,"52.45771842683871, 13.4252471484758",25,198990,73,Karl-Elsasser-Strasse,bus,1989,10,west
19892552,"52.456505625708786, 13.427170708592074",26,198990,73,Wilhelm-Borgmann-BrÃ¼cke,bus,1989,10,west
1989719,"52.452494726642534, 13.432852428237316",27,198990,73,Gradestrasse,bus,1989,10,west
1989218,"52.45263370242191, 13.43576617092093",28,198990,73,Betriebshof Britz,bus,1989,10,west
1989326,"52.452688195616496, 13.4385636640716",29,198990,73,Britzer Damm,bus,1989,10,west
19891148,"52.452428609443814, 13.446385402765815",30,198990,73,Krankenhaus Britz,bus,1989,10,west
19892301,"52.45244498158435, 13.449032952686656",31,198990,73,U-Bhf. Blaschkoallee,bus,1989,10,west
1989362,"52.452541567651394, 13.452163295569257",32,198990,73,Buschkrug,bus,1989,10,west
19892135,"52.45256737755606, 13.452203179309226",33,198990,73,SpÃ¤thstrasse,bus,1989,10,west
1989793,"52.45310807363314, 13.455500318230508",34,198990,73,Haarlemer Strasse,bus,1989,10,west
1989320,"52.45402605139965, 13.45998837438309",35,198990,73,"Britz, Buschkrug",bus,1989,10,west
1989388,"52.52431419293072, 13.285624403120265",0,198991,74,Charlottenburg Pulsstrasse,bus,1989,20,west
19891443,"52.52216542353462, 13.28571067414756",1,198991,74,Mollwitzstrasse,bus,1989,20,west
1989888,"52.52334631976074, 13.288644133285885",2,198991,74,Heubnerweg,bus,1989,20,west
19891704,"52.52424833087157, 13.285090170924843",3,198991,74,Pulsstrasse,bus,1989,20,west
19891443,"52.52216542353462, 13.28571067414756",4,198991,74,Mollwitzstrasse,bus,1989,20,west
19892110,"52.51887464614109, 13.286651633593438",5,198991,74,Sophie-Charlotten-Strasse,bus,1989,20,west
19891096,"52.51920997381545, 13.291921994814121",6,198991,74,Klausenerplatz,bus,1989,20,west
19891987,"52.51941466334103, 13.295913467957902",7,198991,74,SchloÃŸstrasse/SchloÃŸ,bus,1989,20,west
19892051,"52.515668608564184, 13.296328899731023",8,198991,74,Seelingstrasse,bus,1989,20,west
19892633,"52.513664079351045, 13.296853018385285",9,198991,74,Zillestrasse,bus,1989,20,west
19892400,"52.51087342754732, 13.295551394633538",10,198991,74,U-Bhf. Sophie-Charlotte-Platz,bus,1989,20,west
1989109,"52.50571853839105, 13.295347400894903",11,198991,74,Amtsgericht Charlottenburg,bus,1989,20,west
19891033,"52.506780325531686, 13.30234182337291",12,198991,74,Kaiser-Friedrich-Strasse,bus,1989,20,west
19891857,"52.50549964116403, 13.302998664982358",13,198991,74,S-Bhf. Charlottenburg,bus,1989,20,west
19892578,"52.50679735455663, 13.299142833902987",14,198991,74,Windscheidstrasse,bus,1989,20,west
1989938,"52.50190158785465, 13.296462662963823",15,198991,74,Holtzendorffplatz,bus,1989,20,west
19891179,"52.49798588819404, 13.29625267830672",16,198991,74,KurfÃ¼rstendamm,bus,1989,20,west
19892533,"52.49592484573357, 13.295996167493554",17,198991,74,WestfÃ¤lische Strasse,bus,1989,20,west
19891628,"52.498903240561, 13.30730129569546",18,198991,74,Paulsborner Strasse,bus,1989,20,west
1989923,"52.49038120801713, 13.314213904197365",19,198991,74,Hohenzollern Damm,bus,1989,20,west
1989202,"52.488325108810194, 13.306663005450444",20,198991,74,Berliner Strasse,bus,1989,20,west
19892314,"52.490390927187676, 13.31417745809863",21,198991,74,U-Bhf. Fehrbelliner Strasse,bus,1989,20,west
19892302,"52.486416682006514, 13.320424476676541",22,198991,74,U-Bhf. Blisse Strasse,bus,1989,20,west
1989102,"52.483272071407725, 13.32031410232607",23,198991,74,Am Volkspark,bus,1989,20,west
1989895,"52.48185906011362, 13.320391438761659",24,198991,74,Hildegardstrasse,bus,1989,20,west
19892503,"52.48174499330689, 13.324245601196424",25,198991,74,Weimarische Strasse,bus,1989,20,west
1989357,"52.46493052962428, 13.32853185257923",26,198991,74,Bundesallee,bus,1989,20,west
19892454,"52.48391612851139, 13.330974926061291",27,198991,74,WaghÃ¤useler Strasse,bus,1989,20,west
19892300,"52.48735794384736, 13.331009160858803",28,198991,74,U-Bhf. Berliner Strasse,bus,1989,20,west
19891176,"52.48826623558626, 13.33693619757706",29,198991,74,Kufsteiner Strasse,bus,1989,20,west
19891016,"52.484744961721695, 13.345157012411544",30,198991,74,John-F.-Kennedy-Platz,bus,1989,20,west
1989825,"52.48189961451138, 13.348451031942695",31,198991,74,Hauptstrasse,bus,1989,20,west
19891908,"52.47997403855305, 13.352576760698511",32,198991,74,S-Bhf. SchÃ¶neberg,bus,1989,20,west
19892130,"52.47743195582781, 13.356204732513977",33,198991,74,Sportzentrum SchÃ¶neberg,bus,1989,20,west
1989713,"52.47544911672171, 13.359851155294415",34,198991,74,Gotenstrasse,bus,1989,20,west
19891898,"52.473987789402614, 13.36343102988242",35,198991,74,S-Bhf. Papestrasse,bus,1989,20,west
198919,"52.469830364927105, 13.372107866799311",36,198991,74,Alboinstrasse,bus,1989,20,west
1989215,"52.459724220506814, 13.366495698294047",37,198991,74,Bessemerstrasse,bus,1989,20,west
1989528,"52.459797908476446, 13.364968901330691",38,198991,74,Eythstrasse/Friedhof,bus,1989,20,west
19891303,"52.45993054002376, 13.361553900753751",39,198991,74,Lindenhof,bus,1989,20,west
19891879,"52.386683297852706, 13.395506929836833",0,198992,75,S-Bhf. Lichtenrade,bus,1989,30,west
19891756,"52.384442173940755, 13.403232836905033",1,198992,75,Rehagener Strasse,bus,1989,30,west
19891279,"52.38745047310002, 13.40970936196574",2,198992,75,Lichtenrader Damm,bus,1989,30,west
19891082,"52.38291233701996, 13.413014605392261",3,198992,75,Kirchhainer Damm,bus,1989,30,west
1989942,"52.382889361390085, 13.413140148809083",4,198992,75,Horstwalder Strasse,bus,1989,30,west
19892064,"52.380405665458724, 13.41491544856353",5,198992,75,Seniorenheim,bus,1989,30,west
1989255,"52.377899718217215, 13.416802447033023",6,198992,75,Birkenhaag,bus,1989,30,west
19891082,"52.38291233701996, 13.413014605392261",7,198992,75,Kirchhainer Damm,bus,1989,30,west
19892413,"52.46514662302568, 13.328471151123626",0,198993,76,U-Bhf. Walther-Schreiber-Platz,bus,1989,10,west
19891859,"52.46385037171255, 13.332255352360685",1,198993,76,S-Bhf. Feuerbachstrasse,bus,1989,10,west
1989261,"52.451077257451146, 13.337987210292113",2,198993,76,Bismarckstrasse,bus,1989,10,west
198963,"52.46303718976784, 13.342738343306689",3,198993,76,Altmarkstrasse,bus,1989,10,west
1989788,"52.461462050098646, 13.344952416141599",4,198993,76,GÃ¶ttinger Strasse,bus,1989,10,west
1989986,"52.45806899351771, 13.348846881781839",5,198993,76,Insulaner/Sternwarte,bus,1989,10,west
19891901,"52.45843974216717, 13.354954808307342",6,198993,76,S-Bhf. Priesterweg,bus,1989,10,west
19891837,"52.456706080398746, 13.359348704639405",7,198993,76,RÃ¶blingstrasse,bus,1989,10,west
19891838,"52.45348968726713, 13.360956723852912",8,198993,76,RÃ¶blingstrasse/FriedhÃ¶fe,bus,1989,10,west
1989143,"52.44966087297262, 13.36690894042674",9,198993,76,Attilastrasse,bus,1989,10,west
19891183,"52.44813350443222, 13.379078508303522",10,198993,76,KurfÃ¼rstenstrasse,bus,1989,10,west
19891040,"52.445113831328655, 13.374035945478568",11,198993,76,Kaiserstrasse,bus,1989,10,west
19891790,"52.44249903967969, 13.377813380157962",12,198993,76,Ringstrasse/PrÃ¼hÃŸstrasse,bus,1989,10,west
19891742,"52.44527214884167, 13.379479183843182",13,198993,76,Rathausstrasse,bus,1989,10,west
1989603,"52.43879338506747, 13.387754059637626",14,198993,76,Friedenstrasse,bus,1989,10,west
19892296,"52.440202628447636, 13.387296995844753",15,198993,76,U-Bhf. Alt-Mariendorf,bus,1989,10,west
19891212,"52.43435461971694, 13.389910428550607",16,198993,76,KÃ¶rtingstrasse,bus,1989,10,west
19891770,"52.431525822228465, 13.391529971250717",17,198993,76,Rennbahn Mariendorf,bus,1989,10,west
19891653,"52.42974383666223, 13.392599289729345",18,198993,76,Pilatusweg,bus,1989,10,west
19892267,"52.426161091698916, 13.394604025902328",19,198993,76,Titlisweg,bus,1989,10,west
1989694,"52.42643657015814, 13.394420881240835",20,198993,76,GlÃ¤rnischweg,bus,1989,10,west
19892206,"52.41320161792562, 13.378457433742751",21,198993,76,SÃ¤ntisstrasse,bus,1989,10,west
1989785,"52.419363645105854, 13.398406898172071",22,198993,76,GÃ¶llweg/Ankogelweg,bus,1989,10,west
19891076,"52.41699538134415, 13.39974606855991",23,198993,76,Kettinger Strasse,bus,1989,10,west
1989350,"52.414558044256225, 13.401161035852658",24,198993,76,Buckower Chaussee,bus,1989,10,west
19891718,"52.40983567019471, 13.403812649877562",25,198993,76,Raabestrasse,bus,1989,10,west
1989702,"52.40440968593904, 13.406189016984326",26,198993,76,Goethestrasse,bus,1989,10,west
1989747,"52.39850705100956, 13.406401918150467",27,198993,76,Grimmstrasse,bus,1989,10,west
1989169,"52.39384206889992, 13.406703683360332",28,198993,76,Barnetstrasse,bus,1989,10,west
19891280,"52.38975157463067, 13.407362104493288",29,198993,76,Lichtenrader Damm 254,bus,1989,10,west
1989706,"52.38744320384639, 13.409669775718848",30,198993,76,Goltzstrasse,bus,1989,10,west
19891756,"52.384442173940755, 13.403232836905033",31,198993,76,Rehagener Strasse,bus,1989,10,west
19891879,"52.386683297852706, 13.395506929836833",32,198993,76,S-Bhf. Lichtenrade,bus,1989,10,west
19892604,"52.3886829889188, 13.394298712980396",33,198993,76,WÃ¼nsdorfer Strasse,bus,1989,10,west
1989282,"52.38867742311699, 13.394332823924712",34,198993,76,Blohmstrasse,bus,1989,10,west
19891276,"52.388656469115304, 13.393486435698419",35,198993,76,"Lichtenrade, Blohmstrasse",bus,1989,10,west
19891503,"52.46075952925108, 13.47216098952884",0,198994,77,NeukÃ¶lln Britzer Allee,bus,1989,20,west
19891991,"52.460506857564475, 13.469364633289723",1,198994,77,Schmalenbachstrasse,bus,1989,20,west
1989189,"52.46630647994592, 13.457664818410066",2,198994,77,Bergiusstrasse,bus,1989,20,west
1989796,"52.46213689222074, 13.460667275077737",3,198994,77,Haberstrasse,bus,1989,20,west
1989190,"52.4635746646696, 13.458843380196376",4,198994,77,Bergiusstrasse 28,bus,1989,20,west
1989741,"52.466290903076505, 13.457656042663132",5,198994,77,Grenzallee,bus,1989,20,west
19891506,"52.46816554805796, 13.460620463199685",6,198994,77,NeukÃ¶llnische Allee,bus,1989,20,west
19891510,"52.469147570746344, 13.454050200239191",7,198994,77,Niemetzstrasse,bus,1989,20,west
19891427,"52.46863177795976, 13.45016207109165",8,198994,77,Mierstrasse,bus,1989,20,west
19891488,"52.46457491460513, 13.44827543765302",9,198994,77,Naumburger Strasse,bus,1989,20,west
19892363,"52.46951739972892, 13.44165342826323",10,198994,77,U-Bhf. NeukÃ¶lln,bus,1989,20,west
1989185,"52.46695300094916, 13.436394446161026",11,198994,77,Bendastrasse,bus,1989,20,west
1989872,"52.466431974988886, 13.431932810613912",12,198994,77,Hermannstrasse,bus,1989,20,west
1989829,"52.46401910364108, 13.427807012179363",13,198994,77,Haus Bremen,bus,1989,20,west
19892196,"52.46572102121318, 13.434274322769866",14,198994,77,StÃ¤dtische Frauenklinik,bus,1989,20,west
19892234,"52.460527279700464, 13.417992490563368",15,198994,77,Tempelhofer Weg,bus,1989,20,west
19891932,"52.4576494981062, 13.412942168617676",16,198994,77,Saalburgstrasse,bus,1989,20,west
1989983,"52.45533837253151, 13.40987433123687",17,198994,77,Industriestrasse,bus,1989,20,west
1989610,"52.45366487383776, 13.40874708101032",18,198994,77,Friedhof Tempelhof,bus,1989,20,west
1989607,"52.44957915447077, 13.404899648510572",19,198994,77,Friedhof Mariendorf,bus,1989,20,west
1989492,"52.446763982320256, 13.402055874121041",20,198994,77,Eisenacher Strasse,bus,1989,20,west
1989977,"52.44350957761695, 13.398621518664608",21,198994,77,Imbrosweg,bus,1989,20,west
1989327,"52.44019828016907, 13.39521021528824",22,198994,77,Britzer Strasse,bus,1989,20,west
198983,"52.43998235203173, 13.393010546456246",23,198994,77,Am Heidefriedhof,bus,1989,20,west
19892296,"52.440202628447636, 13.387296995844753",24,198994,77,U-Bhf. Alt-Mariendorf,bus,1989,20,west
1989756,"52.4265637787753, 13.374422208772343",25,198994,77,GroÃŸbeerenstrasse,bus,1989,20,west
19891212,"52.43435461971694, 13.389910428550607",26,198994,77,KÃ¶rtingstrasse,bus,1989,20,west
19892554,"52.429792720125704, 13.37594470957137",27,198994,77,Wilhelm-von-Siemens-Strasse,bus,1989,20,west
1989420,"52.423902708487645, 13.380271794952497",28,198994,77,Daimlerstrasse,bus,1989,20,west
1989627,"52.438417252275286, 13.38418919566004",29,198994,77,Fritz-Werner-Strasse,bus,1989,20,west
19891381,"52.423902708487645, 13.380271794952497",30,198994,77,Marienfelde Daimlerstrasse,bus,1989,20,west
19892296,"52.440202628447636, 13.387296995844753",0,198995,78,U-Bhf. Alt-Mariendorf,bus,1989,20,west
19891212,"52.43435461971694, 13.389910428550607",1,198995,78,KÃ¶rtingstrasse,bus,1989,20,west
19891770,"52.431525822228465, 13.391529971250717",2,198995,78,Rennbahn Mariendorf,bus,1989,20,west
19891653,"52.42974383666223, 13.392599289729345",3,198995,78,Pilatusweg,bus,1989,20,west
19892267,"52.426161091698916, 13.394604025902328",4,198995,78,Titlisweg,bus,1989,20,west
19892206,"52.41320161792562, 13.378457433742751",5,198995,78,SÃ¤ntisstrasse,bus,1989,20,west
1989785,"52.419363645105854, 13.398406898172071",6,198995,78,GÃ¶llweg/Ankogelweg,bus,1989,20,west
19891076,"52.41699538134415, 13.39974606855991",7,198995,78,Kettinger Strasse,bus,1989,20,west
1989350,"52.414558044256225, 13.401161035852658",8,198995,78,Buckower Chaussee,bus,1989,20,west
19891718,"52.40983567019471, 13.403812649877562",9,198995,78,Raabestrasse,bus,1989,20,west
1989702,"52.40440968593904, 13.406189016984326",10,198995,78,Goethestrasse,bus,1989,20,west
1989747,"52.39850705100956, 13.406401918150467",11,198995,78,Grimmstrasse,bus,1989,20,west
1989755,"52.39430930301034, 13.411034857603847",12,198995,78,GroÃŸ-Ziethener-Strasse,bus,1989,20,west
198938,"52.3942712199115, 13.411090669345343",13,198995,78,Alt-Lichtenrade,bus,1989,20,west
19892212,"52.394675334910254, 13.41735705234414",14,198995,78,Taunusstrasse,bus,1989,20,west
19891479,"52.39476644527596, 13.419507442542114",15,198995,78,Nahariyastrasse,bus,1989,20,west
19892093,"52.39316633791419, 13.41977578295164",16,198995,78,Skarbinastrasse,bus,1989,20,west
19891479,"52.39476644527596, 13.419507442542114",17,198995,78,Nahariyastrasse,bus,1989,20,west
19891382,"52.408212698521666, 13.350671796330989",0,198996,79,Marienfelde Waldsassener Strasse,bus,1989,5,west
19892264,"52.413371643904156, 13.354726782925246",1,198996,79,Tirschenreuther Ring,bus,1989,5,west
19891289,"52.41141202476505, 13.349849834454009",2,198996,79,Lichterfelder Ring,bus,1989,5,west
1989893,"52.41593795781713, 13.341691611129447",3,198996,79,Hildburghauser Strasse,bus,1989,5,west
19892264,"52.413371643904156, 13.354726782925246",4,198996,79,Tirschenreuther Ring,bus,1989,5,west
1989601,"52.41331166829371, 13.361749973249585",5,198996,79,Friedenfelser Strasse,bus,1989,5,west
198943,"52.413385082183694, 13.36338063003787",6,198996,79,Alt-Marienfelde,bus,1989,5,west
1989113,"52.41760670857809, 13.366580060034295",7,198996,79,An der Heilandsweide,bus,1989,5,west
19892157,"52.42073935358918, 13.369265336797783",8,198996,79,Stegerwaldstrasse,bus,1989,5,west
1989944,"52.42251302643871, 13.370742695013",9,198996,79,Hranitzkystrasse,bus,1989,5,west
19891884,"52.42342246533686, 13.374664175181172",10,198996,79,S-Bhf. Marienfelde,bus,1989,5,west
1989756,"52.4265637787753, 13.374422208772343",11,198996,79,GroÃŸbeerenstrasse,bus,1989,5,west
19892554,"52.429792720125704, 13.37594470957137",12,198996,79,Wilhelm-von-Siemens-Strasse,bus,1989,5,west
19891212,"52.43435461971694, 13.389910428550607",13,198996,79,KÃ¶rtingstrasse,bus,1989,5,west
1989603,"52.43879338506747, 13.387754059637626",14,198996,79,Friedenstrasse,bus,1989,5,west
19892296,"52.440202628447636, 13.387296995844753",15,198996,79,U-Bhf. Alt-Mariendorf,bus,1989,5,west
19891212,"52.43435461971694, 13.389910428550607",16,198996,79,KÃ¶rtingstrasse,bus,1989,5,west
19891770,"52.431525822228465, 13.391529971250717",17,198996,79,Rennbahn Mariendorf,bus,1989,5,west
19891653,"52.42974383666223, 13.392599289729345",18,198996,79,Pilatusweg,bus,1989,5,west
19892267,"52.426161091698916, 13.394604025902328",19,198996,79,Titlisweg,bus,1989,5,west
19892206,"52.41320161792562, 13.378457433742751",20,198996,79,SÃ¤ntisstrasse,bus,1989,5,west
19892495,"52.425403268852556, 13.40014766479409",21,198996,79,Watzmannweg,bus,1989,5,west
19891711,"52.41825982253402, 13.416965809477466",22,198996,79,Quarzweg,bus,1989,5,west
1989772,"52.42629631091223, 13.409327287943531",23,198996,79,GrÃ¼nsteinweg,bus,1989,5,west
19892287,"52.42346930388722, 13.414737141823593",24,198996,79,Tropfsteinweg,bus,1989,5,west
1989137,"52.42145291920868, 13.41511134634306",25,198996,79,Asbestweg,bus,1989,5,west
19891388,"52.414555939046274, 13.401107771457488",26,198996,79,Marienfelder Chaussee,bus,1989,5,west
198997,"52.41541586760276, 13.420508432549338",27,198996,79,Am RÃ¶tepfuhl,bus,1989,5,west
19892292,"52.399168263086516, 13.40989608834032",28,198996,79,TÃ¶pchiner Weg,bus,1989,5,west
1989165,"52.41205416724484, 13.419150628927985",29,198996,79,Baldesheimer Weg,bus,1989,5,west
19891745,"52.41017897670146, 13.417801918600594",30,198996,79,Rathenower Strasse,bus,1989,5,west
19892095,"52.407666086688465, 13.416095515249884",31,198996,79,Soldiner Strasse,bus,1989,5,west
19891677,"52.40549901902743, 13.414608773209004",32,198996,79,Potsdamer Strasse,bus,1989,5,west
19891114,"52.4026890932609, 13.412748029411977",33,198996,79,Kloster-Zinna-Strasse,bus,1989,5,west
198939,"52.399164324940045, 13.409893933297578",34,198996,79,Alt-Lichtenrade,bus,1989,5,west
1989747,"52.39850705100956, 13.406401918150467",35,198996,79,Grimmstrasse,bus,1989,5,west
1989169,"52.39384206889992, 13.406703683360332",36,198996,79,Barnetstrasse,bus,1989,5,west
19892162,"52.396084981018134, 13.397716246480913",37,198996,79,Steinstrasse,bus,1989,5,west
19891774,"52.393754214638626, 13.39791679948739",38,198996,79,Rhinstrasse,bus,1989,5,west
19891017,"52.392595230763796, 13.398057966921561",39,198996,79,John-Locke-Strasse,bus,1989,5,west
1989161,"52.38669657650959, 13.400768756755067",40,198996,79,Bahnhofstrasse,bus,1989,5,west
19891879,"52.386683297852706, 13.395506929836833",41,198996,79,S-Bhf. Lichtenrade,bus,1989,5,west
19891925,"52.58110308508905, 13.36368067232203",0,198997,8,S-Bhf. Wilhelmsruh,bus,1989,15,west
1989565,"52.5770152989076, 13.360967234070078",1,198997,8,Flottenstrasse,bus,1989,15,west
198950,"52.574266616811165, 13.359104073379417",2,198997,8,Alt-Reinickendorf,bus,1989,15,west
19891296,"52.57335144647933, 13.359018499793299",3,198997,8,Lindauer Allee,bus,1989,15,west
19892386,"52.57039320589556, 13.360854967673125",4,198997,8,U-Bhf. Residenzstrasse,bus,1989,15,west
1989668,"52.56900243790613, 13.356352056641578",5,198997,8,Genfer Strasse,bus,1989,15,west
1989133,"52.57376706520514, 13.35201441269534",6,198997,8,Aroser Allee,bus,1989,15,west
19892222,"52.57435884050963, 13.34777330742025",7,198997,8,Teichstrasse,bus,1989,15,west
19892067,"52.566533231437504, 13.34194253644378",8,198997,8,Septimerbecken,bus,1989,15,west
1989932,"52.565213070831426, 13.33554302230938",9,198997,8,HollÃ¤nderstrasse,bus,1989,15,west
19891958,"52.562532664969844, 13.330619069387337",10,198997,8,Scharnweberstrasse,bus,1989,15,west
19892350,"52.56338157214657, 13.32719915637487",11,198997,8,U-Bhf. Kurt-Schumacher-Platz,bus,1989,15,west
19891064,"52.55685969560147, 13.3084342409763",12,198997,8,Kaserne SÃ¼dtor,bus,1989,15,west
19892442,"52.549474329146136, 13.2958149065511",13,198997,8,Verw.-Geb./Luftfracht,bus,1989,15,west
1989572,"52.55215743105169, 13.293862366303594",14,198997,8,Flughafen/Haupthalle,bus,1989,15,west
1989571,"52.55402241438858, 13.291881449765455",15,198997,8,Flughafen Tegel,bus,1989,15,west
19892379,"52.53480744415333, 13.199505517192808",0,198998,80,U-Bhf. Rathaus Spandau,bus,1989,10,west
1989340,"52.53293223892925, 13.198427744259302",1,198998,80,BrunsbÃ¼tteler Damm,bus,1989,10,west
1989505,"52.53387421969225, 13.1936438306569",2,198998,80,Elsflether Weg,bus,1989,10,west
1989771,"52.534302716812704, 13.18775030784576",3,198998,80,GrÃ¼nhofer Weg,bus,1989,10,west
19891486,"52.5340443007014, 13.18167584141312",4,198998,80,Nauener Strasse,bus,1989,10,west
19891708,"52.533953243068595, 13.179277752320132",5,198998,80,PÃ¤wesiner Weg,bus,1989,10,west
1989474,"52.53353984351533, 13.169416926784528",6,198998,80,Egelpfuhlstrasse,bus,1989,10,west
1989815,"52.53331049970506, 13.163165096763427",7,198998,80,Harburger Weg,bus,1989,10,west
19891358,"52.53311706622256, 13.157955488285182",8,198998,80,Magistratsweg,bus,1989,10,west
19891326,"52.53290899308701, 13.15236173756093",9,198998,80,Louise-Schroeder-Siedlung,bus,1989,10,west
19892653,"52.532774381217585, 13.148393051743144",10,198998,80,Zweiwinkelweg,bus,1989,10,west
19892136,"52.532495727093455, 13.141589158109593",11,198998,80,Staaken BrunsbÃ¼tteler Damm/Nennhauser Damm,bus,1989,10,west
1989221,"52.5488458991351, 13.581968378042017",0,198999,80,Betriebshof Marzahn,bus,1989,20,east
19891583,"52.55516052370111, 13.574503803805603",1,198999,80,Otto-Buchwitz-Strasse,bus,1989,20,east
198944,"52.54208620315265, 13.563823392369315",2,198999,80,Alt-Marzahn,bus,1989,20,east
1989502,"52.53434201181677, 13.557088751163631",3,198999,80,Elisabethstrasse,bus,1989,20,east
19891912,"52.525730108939904, 13.536747791865222",4,198999,80,S-Bhf. Springpfuhl,bus,1989,20,east
19891775,"52.52597714848507, 13.519579490417696",5,198999,80,Rhinstrasse,bus,1989,20,east
19891248,"52.535421935396656, 13.51736507155631",6,198999,80,Leninallee,bus,1989,20,east
1989782,"52.54641941467049, 13.5094435862322",7,198999,80,GÃ¤rtnerstrasse,bus,1989,20,east
1989654,"52.550374446495574, 13.509947431496716",8,198999,80,Gehrenseestrasse,bus,1989,20,east
19891691,"52.56329925998196, 13.505198355271595",9,198999,80,Prerower Platz,bus,1989,20,east
